Item,length,color,Type,Price,STOCK
YK,12,P27_613,1,61.5,20
YK,12,P4_27,1,33.5,17
YK,12,P4_30,1,28.5,38
YK,14,1,1,33.5,90
YK,14,001B,1,33.5,0
YK,14,2,1,33.5,1
YK,14,4,1,33.5,68
YK,14,27,1,40.5,25
YK,14,30,1,33.5,25
YK,14,33,1,33.5,33
YK,14,350,1,40.5,16
YK,14,613,1,53.5,41
YK,14,99J,1,40.5,22
YK,14,BURG,1,40.5,18
YK,14,P1B_30,1,35.5,31
YK,14,P1B_33,1,35.5,15
YK,14,P1B_350,1,40.5,18
YK,14,P1B_99J,1,40.5,15
YK,14,P1B_BG,1,40.5,17
YK,14,P27_613,1,68.5,17
YK,14,P4_27,1,40.5,19
YK,14,P4_30,1,35.5,24
YK,16,1,1,38.5,234
YK,16,001B,1,38.5,219
YK,16,2,1,38.5,3
YK,16,4,1,38.5,2
YK,16,27,1,50.5,0
YK,16,30,1,38.5,20
YK,16,33,1,38.5,19
YK,16,350,1,50.5,8
YK,16,P1B_30,1,40.5,18
YK,16,P1B_33,1,40.5,22
YK,16,P1B_350,1,50.5,14
YK,16,P1B_99J,1,50.5,15
YK,16,P1B_BG,1,50.5,6
YK,16,P27_613,1,83.5,28
YK,16,P4_27,1,50.5,14
YK,16,P4_30,1,40.5,32
YK,18,1,1,45.5,0
YK,18,001B,1,45.5,0
YK,18,2,1,45.5,0
YK,18,4,1,45.5,0
YK,18,27,1,57.5,13
YK,18,30,1,45.5,1
YK,18,33,1,45.5,11
YK,18,350,1,57.5,20
YK,18,613,1,70.5,15
YK,18,P1B_30,1,47.5,27
YK,18,P1B_33,1,47.5,17
YK,18,P1B_350,1,57.5,15
YK,18,P1B_99J,1,57.5,13
YK,18,P1B_BG,1,57.5,13
YK,18,P27_613,1,90.5,18
YK,18,P4_27,1,57.5,1
YK,18,P4_30,1,47.5,15
YN AFRO,,1,5,10,15
YN AFRO,,001B,5,10,40
YN AFRO,,2,5,10,-2
YN AFRO,,4,5,10,0
YN AFRO,,BLUE,5,10,3
YN AFRO,,PINK,5,10,4
YN AFRO,,RAINBOW,5,10,7
YN AFRO,,RED,5,10,7
YN AFRO,,YELLOW,5,10,13
YUNA,,1,9,48,11
YUNA,,001B,9,48,1
YUNA,,2,9,48,17
YUNA,,4,9,48,0
YUNA,,P1B_30,9,48,9
YUNA,,P1B_33,9,48,13
YUNA,,P4_27,9,48,0
YUNA,,P4_30,9,48,1
YVONNE,,24-27,5,20,48
YVONNE,,612,5,20,56
