PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,MPRICE,WPRICE,RPRICE,LENGTH_SIZE,MIN_QUANTITY
WB18 ,55,info@sinahair.com,BRAID,Humain Hair Wave,,WB18 ,1446284950water.jpg ,,,,1,Pieces,0,47,93,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,7, WB18,,30,107.7,23,,,,Inch,1
WB18 ,55,info@sinahair.com,BRAID,Humain Hair Wave,,WB18 ,1446284950water.jpg ,,,,1,Pieces,0,47,93,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,7, WB18,,27,107.7,0,,,,Inch,1
WB18 ,55,info@sinahair.com,BRAID,Humain Hair Wave,,WB18 ,1446284950water.jpg ,,,,1,Pieces,0,47,93,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,7, WB18,,4,107.7,7,,,,Inch,1
WB18 ,55,info@sinahair.com,BRAID,Humain Hair Wave,,WB18 ,1446284950water.jpg ,,,,1,Pieces,0,47,93,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,7, WB18,,2,107.7,25,,,,Inch,1
WB18 ,55,info@sinahair.com,BRAID,Humain Hair Wave,,WB18 ,1446284950water.jpg ,,,,1,Pieces,0,47,93,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,7, WB18,,001B,107.7,37,,,,Inch,1
WB18 ,55,info@sinahair.com,BRAID,Humain Hair Wave,,WB18 ,1446284950water.jpg ,,,,1,Pieces,0,47,93,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,7, WB18,,1,107.7,26,,,,Inch,1
BNH BW26,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNH BW26,1446448086c62685_bnh_bw_600.jpg ,human hair,long,"small wave,sprial curl",1,Pieces,0,123,246,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,1,,,,,,,,,Inch,1
BNH BW24 ,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNH BW24 ,1446450301c62685_bnh_bw_600.jpg ,human hair,long,"small wave,sprial curl",1,Pieces,0,114,228,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,3,,,,,,,,,Inch,1
BNH BW20 ,55,info@sinahair.com,REMY HAIR,Remy Hair Weaving,,BNH BW20 ,1446450545c62685_bnh_bw_600.jpg ,human hair,"bob,long","sprial curl,straight",1,Pieces,0,84,168,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,0,,,,,,,,,Inch,1
BNH BW18,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNH BW18,1446450877c62685_bnh_bw_600.jpg ,,,,1,Pieces,0,65,129,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,2,,,,,,,,,Inch,1
BNH BW16,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNH BW16,1446451122c62685_bnh_bw_600.jpg ,,,,1,Pieces,0,54,108,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,0,,,,,,,,,Inch,1
BNH BW14 ,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNH BW14 ,1446451406c62221_bnh_bw_600.jpg ,"human hair,synthetic hair",long,"small wave,sprial curl",1,Pieces,0,48,96,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,0,,,,,,,,,Inch,1
BNH BW12,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNH BW12,1446451775c62221_bnh_bw_600.jpg ,"synthetic hair,remy hair","long,mediom","small wave,sprial curl",1,Pieces,0,35,69,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,1,,,,,,,,,Inch,1
BNHH26,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNHH26,1446451950c62221_bnh_bw_600.jpg ,,,,1,Pieces,0,123,246,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,0,,,,,,,,,Inch,1
BNHH24,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNHH24,1446452282c62221_bnh_bw_600.jpg ,remy hair,mediom,"sprial curl,straight",1,Pieces,0,114,228,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,0,,,,,,,,,Inch,1
BNHH20 ,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNHH20 ,1446452847c62221_bnh_bw_600.jpg ,,,,limitless,Pieces,0,54,168,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,0,,,,,,,,,Inch,1
BNHH18 ,55,info@sinahair.com,REMY HAIR,Unprocessed Remy Human Hair,,BNHH18 ,1446453204c62221_bnh_bw_600.jpg ,,,,1,Pieces,0,65,129,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,<br>,1,,,,,,,,,Inch,1
TAYLOR,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,TAYLOR,"1446534791tayor_front.jpg ,1446534791tayor_side.jpg ,1446534791tayor_back.jpg ,1446534791tayor_side2.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",1,TAYLOR,,F1B_30,,,,,,Inch,1
TAYLOR,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,TAYLOR,"1446534791tayor_front.jpg ,1446534791tayor_side.jpg ,1446534791tayor_back.jpg ,1446534791tayor_side2.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",1, TAYLOR,,001B,,,,,,Inch,1
TAYLOR,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,TAYLOR,"1446534791tayor_front.jpg ,1446534791tayor_side.jpg ,1446534791tayor_back.jpg ,1446534791tayor_side2.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",1, TAYLOR,,2,,,,,,Inch,1
TAYLOR,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,TAYLOR,"1446534791tayor_front.jpg ,1446534791tayor_side.jpg ,1446534791tayor_back.jpg ,1446534791tayor_side2.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",1, TAYLOR,,F4_30,,,,,,Inch,1
TAYLOR,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,TAYLOR,"1446534791tayor_front.jpg ,1446534791tayor_side.jpg ,1446534791tayor_back.jpg ,1446534791tayor_side2.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",1, TAYLOR,,LT8_30E_27F,,,,,,Inch,1
TAYLOR,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,TAYLOR,"1446534791tayor_front.jpg ,1446534791tayor_side.jpg ,1446534791tayor_back.jpg ,1446534791tayor_side2.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",1, TAYLOR,,LT8A_145C_150C,,,,,,Inch,1
TAYLOR,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,TAYLOR,"1446534791tayor_front.jpg ,1446534791tayor_side.jpg ,1446534791tayor_back.jpg ,1446534791tayor_side2.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",1, TAYLOR,,LT8A_340B_145C,,,,,,Inch,1
TAYLOR,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,TAYLOR,"1446534791tayor_front.jpg ,1446534791tayor_side.jpg ,1446534791tayor_back.jpg ,1446534791tayor_side2.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",1, TAYLOR,,1,,,,,,Inch,1
VANESSA,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,VANESSA,"1446535873vanesa_front.jpg ,1446535873vanesa_side2.jpg ,1446535873vanesa_side.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" height=""420"" style=""font-family: 'Times New Roman'; background-color: rgb(255, 255, 255);""><tbody><tr valign=""middle""><td height=""100"" bgcolor=""#FAFAFA""><div align=""left""><br></div></td><td height=""100"" colspan=""3"" style=""word-break: break-all;""><br></td></tr></tbody></table>",18,VANESSA,,2,,,,,,Inch,5
VANESSA,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,VANESSA,"1446535873vanesa_front.jpg ,1446535873vanesa_side2.jpg ,1446535873vanesa_side.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" height=""420"" style=""font-family: 'Times New Roman'; background-color: rgb(255, 255, 255);""><tbody><tr valign=""middle""><td height=""100"" bgcolor=""#FAFAFA""><div align=""left""><br></div></td><td height=""100"" colspan=""3"" style=""word-break: break-all;""><br></td></tr></tbody></table>",18, VANESSA,,001B,,,,,,Inch,5
VANESSA,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,VANESSA,"1446535873vanesa_front.jpg ,1446535873vanesa_side2.jpg ,1446535873vanesa_side.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" height=""420"" style=""font-family: 'Times New Roman'; background-color: rgb(255, 255, 255);""><tbody><tr valign=""middle""><td height=""100"" bgcolor=""#FAFAFA""><div align=""left""><br></div></td><td height=""100"" colspan=""3"" style=""word-break: break-all;""><br></td></tr></tbody></table>",18, VANESSA,,F1B_30,,,,,,Inch,5
VANESSA,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,VANESSA,"1446535873vanesa_front.jpg ,1446535873vanesa_side2.jpg ,1446535873vanesa_side.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" height=""420"" style=""font-family: 'Times New Roman'; background-color: rgb(255, 255, 255);""><tbody><tr valign=""middle""><td height=""100"" bgcolor=""#FAFAFA""><div align=""left""><br></div></td><td height=""100"" colspan=""3"" style=""word-break: break-all;""><br></td></tr></tbody></table>",18, VANESSA,,F4_30,,,,,,Inch,5
VANESSA,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,VANESSA,"1446535873vanesa_front.jpg ,1446535873vanesa_side2.jpg ,1446535873vanesa_side.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" height=""420"" style=""font-family: 'Times New Roman'; background-color: rgb(255, 255, 255);""><tbody><tr valign=""middle""><td height=""100"" bgcolor=""#FAFAFA""><div align=""left""><br></div></td><td height=""100"" colspan=""3"" style=""word-break: break-all;""><br></td></tr></tbody></table>",18, VANESSA,,1,,,,,,Inch,5
VANESSA,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,VANESSA,"1446535873vanesa_front.jpg ,1446535873vanesa_side2.jpg ,1446535873vanesa_side.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" height=""420"" style=""font-family: 'Times New Roman'; background-color: rgb(255, 255, 255);""><tbody><tr valign=""middle""><td height=""100"" bgcolor=""#FAFAFA""><div align=""left""><br></div></td><td height=""100"" colspan=""3"" style=""word-break: break-all;""><br></td></tr></tbody></table>",18, VANESSA,,RVFB8_30E_27F,,,,,,Inch,5
VANESSA,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,VANESSA,"1446535873vanesa_front.jpg ,1446535873vanesa_side2.jpg ,1446535873vanesa_side.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" height=""420"" style=""font-family: 'Times New Roman'; background-color: rgb(255, 255, 255);""><tbody><tr valign=""middle""><td height=""100"" bgcolor=""#FAFAFA""><div align=""left""><br></div></td><td height=""100"" colspan=""3"" style=""word-break: break-all;""><br></td></tr></tbody></table>",18, VANESSA,,RVFB8A_145C_150C,,,,,,Inch,5
VANESSA,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,VANESSA,"1446535873vanesa_front.jpg ,1446535873vanesa_side2.jpg ,1446535873vanesa_side.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" height=""420"" style=""font-family: 'Times New Roman'; background-color: rgb(255, 255, 255);""><tbody><tr valign=""middle""><td height=""100"" bgcolor=""#FAFAFA""><div align=""left""><br></div></td><td height=""100"" colspan=""3"" style=""word-break: break-all;""><br></td></tr></tbody></table>",18, VANESSA,,RVFB8A_340B_145C,,,,,,Inch,5
SYDNEY,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,SYDNEY,"1446536423sydney_front.jpg ,1446536423sydney_side.jpg ,1446536423sydney_side2.jpg ,1446536423sydney_back.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0,1,,,,,,,,Inch,1
SYDNEY,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,SYDNEY,"1446536423sydney_front.jpg ,1446536423sydney_side.jpg ,1446536423sydney_side2.jpg ,1446536423sydney_back.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0,F4_30,,,,,,,,Inch,1
SYDNEY,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,SYDNEY,"1446536423sydney_front.jpg ,1446536423sydney_side.jpg ,1446536423sydney_side2.jpg ,1446536423sydney_back.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0,F1B_30,,,,,,,,Inch,1
SYDNEY,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,SYDNEY,"1446536423sydney_front.jpg ,1446536423sydney_side.jpg ,1446536423sydney_side2.jpg ,1446536423sydney_back.jpg ",synthetic hair,,,limitless,Pieces,0,17,$34.50 ,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0,DYF99J_530A,,,,,,,,Inch,1
