PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,LENGTH_SIZE,MIN_QUANTITY
 G1397258218,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs ELLEN,"1446546078ellen_front.jpg ,1446546078ellen_side.jpg ,1446546078ellen_side2.jpg ,1446546078ellen_back.jpg ",synthetic hair,,,priceless,Pieces,0,15,30,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0, ELLEN,,LYTT2_340A,,,Inch,1
 G1397258218,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs ELLEN,"1446546078ellen_front.jpg ,1446546078ellen_side.jpg ,1446546078ellen_side2.jpg ,1446546078ellen_back.jpg ",synthetic hair,,,priceless,Pieces,0,15,30,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0, ELLEN,,LYTT1B_RWINE,,,Inch,1
 G1397258218,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs ELLEN,"1446546078ellen_front.jpg ,1446546078ellen_side.jpg ,1446546078ellen_side2.jpg ,1446546078ellen_back.jpg ",synthetic hair,,,priceless,Pieces,0,15,30,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0, ELLEN,,F4_30,,,Inch,1
 G1397258218,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs ELLEN,"1446546078ellen_front.jpg ,1446546078ellen_side.jpg ,1446546078ellen_side2.jpg ,1446546078ellen_back.jpg ",synthetic hair,,,priceless,Pieces,0,15,30,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0, ELLEN,,F1B_30,,,Inch,1
 G1397258218,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs ELLEN,"1446546078ellen_front.jpg ,1446546078ellen_side.jpg ,1446546078ellen_side2.jpg ,1446546078ellen_back.jpg ",synthetic hair,,,priceless,Pieces,0,15,30,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0, ELLEN,,001B,,,Inch,1
 G1397258218,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs ELLEN,"1446546078ellen_front.jpg ,1446546078ellen_side.jpg ,1446546078ellen_side2.jpg ,1446546078ellen_back.jpg ",synthetic hair,,,priceless,Pieces,0,15,30,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0,Ib,"<li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">SYNTHETIC FULL WIG</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">100% Premium Fiber</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Safe up to 350 ~ 400F</li><li style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">Secure and Comfortable</li>",0, ELLEN,,2,,,Inch,1
G1294178644 ,55,info@sinahair.com,REMY HAIR,Remy debut virgin hair ,,Remy debut virgin hair REMY LW14 ,"1446546799c16413_debut_loosewave_model.jpg ,1446546799Remy_debut_indian_detail_small_700.jpg ,1446546799debut_remy_yaki_silky_loosewave_700.jpg ",remy hair,"long,mediom",,1,Pieces,0,110,220,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<p class=""style1"" align=""left"">What is Remy Hair?</p><p class=""style2"" align=""left"">The
 most favorable hair is one that is made from healthy virgin hair, 
meaning hair that has never been chemically treated, with minimal 
processing. Virgin hair is cut from an individual, it's root to tip 
direction is maintained and its cuticle is left intact. This is the 
essence of Remy hair.</p><p class=""style2"" align=""left"">Because making 
of Remy Hair with such strict requirements demands careful hair 
selection process as well as difficult manufacturing process, it cannot 
be supplied in mass quantities.</p><p class=""style2"" align=""left"">A true Remy Hair has texture that virtually feels like natural hair because its cuticle is left intact.<br>Hair
 that is unnaturally lustrous or is too smooth or soft is a result of 
over processing of the hair which includes shaving of the cuticle as 
well as chemical processing using softeners containing silicone. <br>Therefore, hair that feels too good to the touch may not be Remy Hair.</p><p class=""style2"" align=""left"">Quality of Remy Hair can be differentiated from that of other products when it is shampooed.<br>General hair products manufactured focusing only on texture and luster rapidly deteriorate after 1-2 shampoos</p><p class=""style2"" align=""left"">In contrast, a quality Remy Hair maintains its natural texture even when it is washed repeatedly.</p><p class=""style2"" align=""left"">Debut,
 a Silhouette Remy Hair, is a top quality Remy Hair made with 1% 
flawless virgin hair. Its quality has been certified through over a year
 of laboratory testing, and it will not lose its natural healthy texture
 even through long term use. The natural look and feel of real hair that
 is only possible with Remy Hair will remain use after use and shampoo 
after shampoo.</p>",1,,,1,,,Inch,1
G1294178644 ,55,info@sinahair.com,REMY HAIR,Remy debut virgin hair ,,Remy debut virgin hair REMY LW14 ,"1446546799c16413_debut_loosewave_model.jpg ,1446546799Remy_debut_indian_detail_small_700.jpg ,1446546799debut_remy_yaki_silky_loosewave_700.jpg ",remy hair,"long,mediom",,1,Pieces,0,110,220,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<p class=""style1"" align=""left"">What is Remy Hair?</p><p class=""style2"" align=""left"">The
 most favorable hair is one that is made from healthy virgin hair, 
meaning hair that has never been chemically treated, with minimal 
processing. Virgin hair is cut from an individual, it's root to tip 
direction is maintained and its cuticle is left intact. This is the 
essence of Remy hair.</p><p class=""style2"" align=""left"">Because making 
of Remy Hair with such strict requirements demands careful hair 
selection process as well as difficult manufacturing process, it cannot 
be supplied in mass quantities.</p><p class=""style2"" align=""left"">A true Remy Hair has texture that virtually feels like natural hair because its cuticle is left intact.<br>Hair
 that is unnaturally lustrous or is too smooth or soft is a result of 
over processing of the hair which includes shaving of the cuticle as 
well as chemical processing using softeners containing silicone. <br>Therefore, hair that feels too good to the touch may not be Remy Hair.</p><p class=""style2"" align=""left"">Quality of Remy Hair can be differentiated from that of other products when it is shampooed.<br>General hair products manufactured focusing only on texture and luster rapidly deteriorate after 1-2 shampoos</p><p class=""style2"" align=""left"">In contrast, a quality Remy Hair maintains its natural texture even when it is washed repeatedly.</p><p class=""style2"" align=""left"">Debut,
 a Silhouette Remy Hair, is a top quality Remy Hair made with 1% 
flawless virgin hair. Its quality has been certified through over a year
 of laboratory testing, and it will not lose its natural healthy texture
 even through long term use. The natural look and feel of real hair that
 is only possible with Remy Hair will remain use after use and shampoo 
after shampoo.</p>",1,,,P1B_33,,,Inch,1
G1294178644 ,55,info@sinahair.com,REMY HAIR,Remy debut virgin hair ,,Remy debut virgin hair REMY LW14 ,"1446546799c16413_debut_loosewave_model.jpg ,1446546799Remy_debut_indian_detail_small_700.jpg ,1446546799debut_remy_yaki_silky_loosewave_700.jpg ",remy hair,"long,mediom",,1,Pieces,0,110,220,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<p class=""style1"" align=""left"">What is Remy Hair?</p><p class=""style2"" align=""left"">The
 most favorable hair is one that is made from healthy virgin hair, 
meaning hair that has never been chemically treated, with minimal 
processing. Virgin hair is cut from an individual, it's root to tip 
direction is maintained and its cuticle is left intact. This is the 
essence of Remy hair.</p><p class=""style2"" align=""left"">Because making 
of Remy Hair with such strict requirements demands careful hair 
selection process as well as difficult manufacturing process, it cannot 
be supplied in mass quantities.</p><p class=""style2"" align=""left"">A true Remy Hair has texture that virtually feels like natural hair because its cuticle is left intact.<br>Hair
 that is unnaturally lustrous or is too smooth or soft is a result of 
over processing of the hair which includes shaving of the cuticle as 
well as chemical processing using softeners containing silicone. <br>Therefore, hair that feels too good to the touch may not be Remy Hair.</p><p class=""style2"" align=""left"">Quality of Remy Hair can be differentiated from that of other products when it is shampooed.<br>General hair products manufactured focusing only on texture and luster rapidly deteriorate after 1-2 shampoos</p><p class=""style2"" align=""left"">In contrast, a quality Remy Hair maintains its natural texture even when it is washed repeatedly.</p><p class=""style2"" align=""left"">Debut,
 a Silhouette Remy Hair, is a top quality Remy Hair made with 1% 
flawless virgin hair. Its quality has been certified through over a year
 of laboratory testing, and it will not lose its natural healthy texture
 even through long term use. The natural look and feel of real hair that
 is only possible with Remy Hair will remain use after use and shampoo 
after shampoo.</p>",1,,,P4_27,,,Inch,1
G1294178644 ,55,info@sinahair.com,REMY HAIR,Remy debut virgin hair ,,Remy debut virgin hair REMY LW14 ,"1446546799c16413_debut_loosewave_model.jpg ,1446546799Remy_debut_indian_detail_small_700.jpg ,1446546799debut_remy_yaki_silky_loosewave_700.jpg ",remy hair,"long,mediom",,1,Pieces,0,110,220,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<p class=""style1"" align=""left"">What is Remy Hair?</p><p class=""style2"" align=""left"">The
 most favorable hair is one that is made from healthy virgin hair, 
meaning hair that has never been chemically treated, with minimal 
processing. Virgin hair is cut from an individual, it's root to tip 
direction is maintained and its cuticle is left intact. This is the 
essence of Remy hair.</p><p class=""style2"" align=""left"">Because making 
of Remy Hair with such strict requirements demands careful hair 
selection process as well as difficult manufacturing process, it cannot 
be supplied in mass quantities.</p><p class=""style2"" align=""left"">A true Remy Hair has texture that virtually feels like natural hair because its cuticle is left intact.<br>Hair
 that is unnaturally lustrous or is too smooth or soft is a result of 
over processing of the hair which includes shaving of the cuticle as 
well as chemical processing using softeners containing silicone. <br>Therefore, hair that feels too good to the touch may not be Remy Hair.</p><p class=""style2"" align=""left"">Quality of Remy Hair can be differentiated from that of other products when it is shampooed.<br>General hair products manufactured focusing only on texture and luster rapidly deteriorate after 1-2 shampoos</p><p class=""style2"" align=""left"">In contrast, a quality Remy Hair maintains its natural texture even when it is washed repeatedly.</p><p class=""style2"" align=""left"">Debut,
 a Silhouette Remy Hair, is a top quality Remy Hair made with 1% 
flawless virgin hair. Its quality has been certified through over a year
 of laboratory testing, and it will not lose its natural healthy texture
 even through long term use. The natural look and feel of real hair that
 is only possible with Remy Hair will remain use after use and shampoo 
after shampoo.</p>",1,,,P27_613,,,Inch,1
